"profile","pro_lat","pro_long","MeanAge20cm","MeanAge40cm","MeanAge60cm","MeanAge80cm","MeanAge100cm","TransitTime_20","TransitTime_40","TransitTime_60","TransitTime_80","TransitTime_100","Biome"
"EastSiberia_40yrafterfire:61.0333,89.82_89.82_61.0333",61.0333,89.82,3.52634813737322,53.2770113370489,16.6096522073572,NA,NA,189.5,294.4,927.2,800.7,1632.7,"Boreal forests"
"EastSiberia_250yrafterfire:61.0291,89.7874_89.7874_61.0291",61.0291,89.7874,102.779770832884,287.373946109943,311.089922791162,311.089922791162,311.089922791162,113.8,175.9,549.5,479.2,989,"Boreal forests"
"Svalbard:78.2212,15.6888_15.6888_78.2212",78.2212,15.6888,2753.44812813815,6035.6483527203,NA,NA,NA,176.4,810.9,0,0,0,"Tundra"
"Bondoki_17.0105_0.8555",0.8555,17.0105,13805.9885563537,13805.9885563537,13805.9885563537,13805.9885563537,13805.9885563537,77.6,304.5,969.6,1271,1511,"Tropical/Subtropical forests"
"Bondzale_17.95954_1.90406",1.90406,17.95954,12300.5383890742,12300.5383890742,12300.5383890742,12300.5383890742,12300.5383890742,78.4,309.9,962.8,1272.9,1489.4,"Tropical/Subtropical forests"
"Ekolongouma_17.84023_1.18999",1.18999,17.84023,3483.45406675145,3483.45406675145,3488.62045844183,5012.65956072217,8830.01868270001,79.2,308.8,969.1,1241.3,1446.1,"Tropical/Subtropical forests"
"Ekolongouma_17.81385_1.1846",1.1846,17.81385,3318.2321020427,3318.2321020427,3322.5081222888,4559.99367605321,7468.15313396482,78.9,310.3,986.8,1294.2,1523.7,"Tropical/Subtropical forests"
"Ekolongouma_17.79632_1.18077",1.18077,17.79632,1952.99145510656,1952.99145510656,1953.96850217614,2113.91510354077,2542.79301359877,78.8,310.2,986.3,1293.5,1523,"Tropical/Subtropical forests"
"Itanga_17.48701_1.21508",1.21508,17.48701,17650.1436676103,17650.1436676103,17650.1436676103,17650.1436676103,17650.1436676103,29.3,68.9,129.1,129.7,175.6,"Tropical/Subtropical forests"
"Makodi_17.42449_1.4925",1.4925,17.42449,10783.240117604,10783.240117604,10783.240117604,10783.240117604,10783.240117604,78.7,311.8,990,1292.8,1537.7,"Tropical/Subtropical forests"
"km 46:-8.73,-63.97_-63.97_-8.73",-8.73,-63.97,2123.87165860327,2181.53684541379,3429.40883976116,5794.31037431677,9280.00114974171,11.4,22,36.8,64.5,90.6,"Tropical/Subtropical forests"
"km 188:-7.65,-63.07_-63.07_-7.65",-7.65,-63.07,19416.9112176647,19416.9112176647,19416.9112176647,19416.9112176647,19416.9112176647,11.4,22.6,39.4,68,96.2,"Tropical/Subtropical forests"
"EMBRAPA_-47.15_-1.733",-1.733,-47.15,108.472560851408,276.929000792161,NA,NA,NA,18.3,26.8,32,30.9,28,"Crops"
"Site_1_4.735378_50.761528",50.761528,4.735378,644.280110774388,1278.1165385618,3062.94678609776,5510.0684414658,NA,16.6,27,34,51.2,72.9,"Crops"
"DRC_mafic_Forest_28.75246_-2.31439",-2.31439,28.75246,244.112261744688,290.213284359919,290.213284359919,290.213284359919,NA,28.1,75.7,123.1,136.5,134.5,"Tropical/Subtropical forests"
"DRC_mafic_Forest_28.72988_-2.32866",-2.32866,28.72988,244.112261744688,290.213284359919,290.213284359919,290.213284359919,NA,26,73.3,118.6,128.4,126.9,"Tropical/Subtropical forests"
"DRC_mafic_Forest_28.72956_-2.32768",-2.32768,28.72956,244.112261744688,290.213284359919,290.213284359919,290.213284359919,NA,26,73.3,118.6,128.4,126.9,"Tropical/Subtropical forests"
"DRC_mafic_Forest_28.75427_-2.30501",-2.30501,28.75427,230.382014977326,290.213284359919,290.213284359919,290.213284359919,NA,27.3,75.2,124.1,137.3,139,"Tropical/Subtropical forests"
"DRC_mafic_Forest_28.76129_-2.29873",-2.29873,28.76129,230.382014977326,290.213284359919,290.213284359919,290.213284359919,NA,27.9,75.5,122,134.9,134.2,"Tropical/Subtropical forests"
"DRC_mafic_Forest_28.76112_-2.29844",-2.29844,28.76112,230.382014977326,290.213284359919,290.213284359919,290.213284359919,NA,27.9,75.5,122,134.9,134.2,"Tropical/Subtropical forests"
"DRC_mafic_Forest_28.75442_-2.30532",-2.30532,28.75442,212.471187860438,290.213284359919,290.213284359919,290.213284359919,NA,27.3,75.2,124.1,137.3,139,"Tropical/Subtropical forests"
"DRC_mafic_Forest_28.75482_-2.30411",-2.30411,28.75482,212.471187860438,290.213284359919,290.213284359919,290.213284359919,NA,27.3,75.2,124.1,137.3,139,"Tropical/Subtropical forests"
"DRC_mafic_Forest_28.7524_-2.31398",-2.31398,28.7524,212.471187860438,290.213284359919,290.213284359919,290.213284359919,NA,28.1,75.7,123.1,136.5,134.5,"Tropical/Subtropical forests"
"DRC_mafic_Forest_28.75392_-2.30447",-2.30447,28.75392,255.569654415129,290.213284359919,290.213284359919,290.213284359919,NA,27.3,75.2,124.1,137.3,139,"Tropical/Subtropical forests"
"DRC_mafic_Forest_28.75477_-2.30532",-2.30532,28.75477,255.569654415129,290.213284359919,290.213284359919,290.213284359919,NA,27.3,75.2,124.1,137.3,139,"Tropical/Subtropical forests"
"DRC_mafic_Forest_28.75519_-2.30447",-2.30447,28.75519,255.569654415129,290.213284359919,290.213284359919,290.213284359919,NA,27.3,75.2,124.1,137.3,139,"Tropical/Subtropical forests"
"RW_mixed_Forest_29.10289_-2.46391",-2.46391,29.10289,252.480271211447,290.213284359919,290.213284359919,290.213284359919,NA,26.8,51.7,77.2,116,166.2,"Tropical/Subtropical forests"
"RW_mixed_Forest_29.1031_-2.46366",-2.46366,29.1031,13726.9367359077,13726.9367359077,13726.9367359077,14742.3216052646,NA,26.8,51.7,77.2,116,166.2,"Tropical/Subtropical forests"
"RW_mixed_Forest_29.10369_-2.46321",-2.46321,29.10369,252.480271211447,290.213284359919,290.213284359919,290.213284359919,NA,26.8,51.7,77.2,116,166.2,"Tropical/Subtropical forests"
"RW_mixed_Forest_29.10346_-2.4645",-2.4645,29.10346,1086.78706179993,5133.60095996774,12001.0523701936,20013.081849769,NA,26.8,51.7,77.2,116,166.2,"Tropical/Subtropical forests"
"RW_mixed_Forest_29.09542_-2.46337",-2.46337,29.09542,1086.78706179993,5133.60095996774,12001.0523701936,20013.081849769,NA,26.4,52.2,78.3,114.9,165.3,"Tropical/Subtropical forests"
"RW_mixed_Forest_29.09489_-2.46328",-2.46328,29.09489,1086.78706179993,5133.60095996774,12001.0523701936,20013.081849769,NA,26.4,52.2,78.3,114.9,165.3,"Tropical/Subtropical forests"
"RW_mixed_Forest_29.09644_-2.4623",-2.4623,29.09644,1922.73011557397,9951.68465519202,20782.5616310099,28322.3862410658,NA,26.4,52.2,78.3,114.9,165.3,"Tropical/Subtropical forests"
"RW_mixed_Forest_29.09666_-2.46254",-2.46254,29.09666,1922.73011557397,9951.68465519202,20782.5616310099,28322.3862410658,NA,26.4,52.2,78.3,114.9,165.3,"Tropical/Subtropical forests"
"RW_mixed_Forest_29.10455_-2.46823",-2.46823,29.10455,1922.73011557397,9951.68465519202,20782.5616310099,28322.3862410658,NA,26.5,51,75.9,114.7,162.8,"Tropical/Subtropical forests"
"RW_mixed_Forest_29.10335_-2.46401",-2.46401,29.10335,1172.94077183895,3920.50315462635,8113.02733291698,12330.2005747149,NA,26.8,51.7,77.2,116,166.2,"Tropical/Subtropical forests"
"RW_mixed_Forest_29.10213_-2.46319",-2.46319,29.10213,1172.94077183895,3920.50315462635,8113.02733291698,12330.2005747149,NA,26.8,51.7,77.2,116,166.2,"Tropical/Subtropical forests"
"RW_mixed_Forest_29.09542_-2.46381",-2.46381,29.09542,1172.94077183895,3920.50315462635,8113.02733291698,12330.2005747149,NA,26.4,52.2,78.3,114.9,165.3,"Tropical/Subtropical forests"
"UG_felsic_Forest_30.37355_0.45994",0.45994,30.37355,178.34570218502,313.006879444225,313.006879444225,313.006879444225,NA,25.2,41.9,77.5,97.3,109.8,"Tropical/Subtropical forests"
"UG_felsic_Forest_30.37317_0.46054",0.46054,30.37317,178.34570218502,313.006879444225,313.006879444225,313.006879444225,NA,25.2,41.9,77.5,97.3,109.8,"Tropical/Subtropical forests"
"UG_felsic_Forest_30.37242_0.46028",0.46028,30.37242,178.34570218502,313.006879444225,313.006879444225,313.006879444225,NA,25.2,41.9,77.5,97.3,109.8,"Tropical/Subtropical forests"
"UG_felsic_Forest_30.37403_0.46225",0.46225,30.37403,201.026421461749,313.006879444225,313.006879444225,313.006879444225,NA,25.2,41.9,77.5,97.3,109.8,"Tropical/Subtropical forests"
"UG_felsic_Forest_30.37347_0.46245",0.46245,30.37347,201.026421461749,313.006879444225,313.006879444225,313.006879444225,NA,25.2,41.9,77.5,97.3,109.8,"Tropical/Subtropical forests"
"UG_felsic_Forest_30.37291_0.46271",0.46271,30.37291,201.026421461749,313.006879444225,313.006879444225,313.006879444225,NA,25.2,41.9,77.5,97.3,109.8,"Tropical/Subtropical forests"
"UG_felsic_Forest_30.37271_0.46078",0.46078,30.37271,2.19955380803769,313.006879444225,313.006879444225,313.006879444225,NA,25.2,41.9,77.5,97.3,109.8,"Tropical/Subtropical forests"
"UG_felsic_Forest_30.37356_0.46083",0.46083,30.37356,2.19955380803769,313.006879444225,313.006879444225,313.006879444225,NA,25.2,41.9,77.5,97.3,109.8,"Tropical/Subtropical forests"
"UG_felsic_Forest_30.37396_0.46021",0.46021,30.37396,2.19955380803769,313.006879444225,313.006879444225,313.006879444225,NA,25.2,41.9,77.5,97.3,109.8,"Tropical/Subtropical forests"
"UG_felsic_Forest_30.35252_0.48398",0.48398,30.35252,167.032455448194,313.006879444225,313.006879444225,313.006879444225,NA,20.1,25.8,45.9,69.8,96.1,"Tropical/Subtropical forests"
"UG_felsic_Forest_30.35238_0.4838",0.4838,30.35238,167.032455448194,313.006879444225,313.006879444225,313.006879444225,NA,20.1,25.8,45.9,69.8,96.1,"Tropical/Subtropical forests"
"UG_felsic_Forest_30.35179_0.48337",0.48337,30.35179,167.032455448194,313.006879444225,313.006879444225,313.006879444225,NA,20.1,25.8,45.9,69.8,96.1,"Tropical/Subtropical forests"
"DRC_mafic_Cropland_28.80599_-2.23755",-2.23755,28.80599,587.791503423456,1174.2314272779,2450.44384901998,3743.73156417007,NA,27.6,77.7,131.2,142.4,149,"Tropical/Subtropical forests"
"DRC_mafic_Cropland_28.78661_-2.32121",-2.32121,28.78661,710.271582623777,1409.09641396472,3037.2816601018,4780.45846323535,NA,27.2,76.2,132.7,142.2,148.6,"Tropical/Subtropical forests"
"DRC_mafic_Cropland_28.91073_-2.10423",-2.10423,28.91073,488.306174197252,705.989298912632,1909.8686855444,3452.84423643722,NA,0,0,0,0,0,"Tropical/Subtropical forests"
"DRC_mafic_Cropland_28.90886_-2.10296",-2.10296,28.90886,488.306174197252,705.989298912632,1909.8686855444,3452.84423643722,NA,0,0,0,0,0,"Tropical/Subtropical forests"
"DRC_mafic_Cropland_28.82287_-2.25128",-2.25128,28.82287,391.225184466099,555.132966482565,1014.28403311392,1604.6239295005,2024.08446005281,27.9,78,134.1,146.8,152.9,"Tropical/Subtropical forests"
"DRC_mafic_Cropland_28.67962_-2.74802",-2.74802,28.67962,587.791503423456,1174.2314272779,2450.44384901998,3743.73156417007,NA,30.1,81.9,135,139.3,147.5,"Tropical/Subtropical forests"
"DRC_mafic_Cropland_28.72824_-2.58518",-2.58518,28.72824,488.306174197252,705.989298912632,1909.8686855444,3452.84423643722,NA,27.3,73.6,126.8,133,136.8,"Tropical/Subtropical forests"
"DRC_mafic_Cropland_28.7261_-2.5884",-2.5884,28.7261,710.271582623777,1409.09641396472,3037.2816601018,4780.45846323535,NA,27.3,73.6,126.8,133,136.8,"Tropical/Subtropical forests"
"DRC_mafic_Cropland_28.72421_-2.58984",-2.58984,28.72421,391.225184466099,555.132966482565,1014.28403311392,1604.6239295005,2024.08446005281,27.8,74.8,128.1,132.3,139.2,"Tropical/Subtropical forests"
"DRC_mafic_Cropland_28.67694_-2.75688",-2.75688,28.67694,587.791503423456,1174.2314272779,2450.44384901998,3743.73156417007,NA,30.2,82,135.2,138.3,145.9,"Tropical/Subtropical forests"
"DRC_mafic_Cropland_28.82848_-2.20397",-2.20397,28.82848,391.225184466099,555.132966482565,1014.28403311392,1604.6239295005,2024.08446005281,27.3,76.7,132.9,144.6,151.3,"Tropical/Subtropical forests"
"DRC_mafic_Cropland_28.84674_-2.19759",-2.19759,28.84674,488.306174197252,705.989298912632,1909.8686855444,3452.84423643722,NA,26.8,75.4,131.3,141.8,147.4,"Tropical/Subtropical forests"
"DRC_mafic_Cropland_28.84434_-2.19945",-2.19945,28.84434,364.580586911008,493.121359294525,1005.16262275063,1596.84937436755,NA,26.8,75.4,131.3,141.8,147.4,"Tropical/Subtropical forests"
"RW_mixed_Cropland_29.22039_-2.39338",-2.39338,29.22039,493.039835139809,458.458574580878,481.128176925246,611.291260356999,718.427924748575,17.1,29.1,58.1,81.7,91.5,"Tropical/Subtropical forests"
"RW_mixed_Cropland_29.18546_-2.39139",-2.39139,29.18546,787.851075517172,943.304307849667,2210.08507578976,3834.35709332734,NA,16.5,28.9,57.8,80.4,87.7,"Tropical/Subtropical forests"
"RW_mixed_Cropland_29.18405_-2.39661",-2.39661,29.18405,493.039835139809,458.458574580878,481.128176925246,611.291260356999,718.427924748575,15.8,28,57.1,80.9,88.7,"Tropical/Subtropical forests"
"RW_mixed_Cropland_29.15532_-2.35073",-2.35073,29.15532,493.039835139809,458.458574580878,481.128176925246,611.291260356999,718.427924748575,17.3,30,62.8,87.1,94.9,"Tropical/Subtropical forests"
"RW_mixed_Cropland_29.19125_-2.44465",-2.44465,29.19125,787.851075517172,943.304307849667,2210.08507578976,3834.35709332734,NA,16.2,27.3,54.8,78.7,89,"Tropical/Subtropical forests"
"RW_mixed_Cropland_29.15806_-2.34632",-2.34632,29.15806,1058.86062020656,830.400515279041,1469.14985276714,2353.34020571084,NA,15.8,27.9,57.3,81.1,90.1,"Tropical/Subtropical forests"
"RW_mixed_Cropland_29.1748_-2.33661",-2.33661,29.1748,552.729330242425,763.46947532319,1409.14898678049,2093.84324322298,NA,17.1,29.9,62.2,87.9,95.1,"Tropical/Subtropical forests"
"RW_mixed_Cropland_29.19133_-2.44498",-2.44498,29.19133,467.106164757618,413.053961686475,472.67560696045,590.669371040108,707.167956067231,16.2,27.3,54.8,78.7,89,"Tropical/Subtropical forests"
"RW_mixed_Cropland_29.05876_-2.40687",-2.40687,29.05876,437.386631663049,423.609619693495,457.866039897115,545.894207964799,602.667412501471,16.7,34.9,63.8,95.7,110.2,"Tropical/Subtropical forests"
"RW_mixed_Cropland_29.05455_-2.41071",-2.41071,29.05455,1058.86062020656,830.400515279041,1469.14985276714,2353.34020571084,NA,18.6,38.3,70.1,105.4,122.1,"Tropical/Subtropical forests"
"RW_mixed_Cropland_29.19744_-2.44553",-2.44553,29.19744,552.729330242425,763.46947532319,1409.14898678049,2093.84324322298,NA,16.1,27.5,55.2,78.7,89,"Tropical/Subtropical forests"
"RW_mixed_Cropland_29.19753_-2.44528",-2.44528,29.19753,787.851075517172,943.304307849667,2210.08507578976,3834.35709332734,NA,16.1,27.5,55.2,78.7,89,"Tropical/Subtropical forests"
"RW_mixed_Cropland_29.19811_-2.44648",-2.44648,29.19811,1058.86062020656,830.400515279041,1469.14985276714,2353.34020571084,NA,16.1,27.5,55.2,78.7,89,"Tropical/Subtropical forests"
"RW_mixed_Cropland_29.21799_-2.39663",-2.39663,29.21799,552.729330242425,763.46947532319,1409.14898678049,2093.84324322298,NA,17.1,29.1,58.1,81.7,91.5,"Tropical/Subtropical forests"
"UG_felsic_Cropland_30.16291_0.5216",0.5216,30.16291,1.88159143347077,312.662960039222,313.006879444225,313.006879444225,NA,24.1,41.7,79.3,110.4,123.7,"Tropical/Subtropical forests"
"UG_felsic_Cropland_30.1529_0.51599",0.51599,30.1529,1.88159143347077,312.662960039222,313.006879444225,313.006879444225,NA,24.2,41.6,79.4,110.8,123.7,"Tropical/Subtropical forests"
"UG_felsic_Cropland_30.14298_0.5135",0.5135,30.14298,295.694834707881,313.006879444225,313.006879444225,313.006879444225,NA,18,46.2,66.6,75.1,81.7,"Tropical/Subtropical forests"
"UG_felsic_Cropland_30.14336_0.5638",0.5638,30.14336,304.51645551694,313.006879444225,313.006879444225,313.006879444225,NA,18.1,45.8,65,75.1,83.6,"Tropical/Subtropical forests"
"UG_felsic_Cropland_30.13951_0.56149",0.56149,30.13951,8.99181246476714,175.535215728227,313.006879444225,313.006879444225,313.006879444225,18,45.3,64.7,75.7,84,"Tropical/Subtropical forests"
"UG_felsic_Cropland_30.14156_0.55721",0.55721,30.14156,295.694834707881,313.006879444225,313.006879444225,313.006879444225,NA,18,45.5,64.6,75.5,84,"Tropical/Subtropical forests"
"UG_felsic_Cropland_30.12913_0.55603",0.55603,30.12913,304.51645551694,313.006879444225,313.006879444225,313.006879444225,NA,19.1,42.7,61.1,72.1,73.6,"Tropical/Subtropical forests"
"UG_felsic_Cropland_30.16044_0.63469",0.63469,30.16044,292.697091142215,5.30020867303922,295.632171878025,313.006879444225,313.006879444225,19.1,42.6,61.6,73.7,78.7,"Tropical/Subtropical forests"
"UG_felsic_Cropland_30.1288_0.5559",0.5559,30.1288,1.88159143347077,312.662960039222,313.006879444225,313.006879444225,NA,19.1,42.7,61.1,72.1,73.6,"Tropical/Subtropical forests"
"UG_felsic_Cropland_30.15108_0.5975",0.5975,30.15108,295.694834707881,313.006879444225,313.006879444225,313.006879444225,NA,17.9,44.7,62.9,73.8,81.8,"Tropical/Subtropical forests"
"UG_felsic_Cropland_30.1514_0.5955",0.5955,30.1514,292.697091142215,5.30020867303922,295.632171878025,313.006879444225,313.006879444225,17.9,44.7,62.9,73.8,81.8,"Tropical/Subtropical forests"
"UG_felsic_Cropland_30.14752_0.59876",0.59876,30.14752,304.51645551694,313.006879444225,313.006879444225,313.006879444225,NA,18.9,43.1,60.8,71.5,77.6,"Tropical/Subtropical forests"
"UG_felsic_Cropland_30.1601_0.6072",0.6072,30.1601,295.694834707881,313.006879444225,313.006879444225,313.006879444225,NA,18.2,45.5,65.2,74.7,80,"Tropical/Subtropical forests"
"UG_felsic_Cropland_30.14_0.55722",0.55722,30.14,1.88159143347077,312.662960039222,313.006879444225,313.006879444225,NA,18,45.5,64.6,75.5,84,"Tropical/Subtropical forests"
"Heidelberg_8.67_49.4",49.4,8.67,96.1272054793558,NA,NA,NA,NA,15.9,36.4,63.4,95,111.7,"Temperate forests"
"Kivu_28.75471_2.31314",2.31314,28.75471,245.505829692479,313.821381617403,313.821381617403,313.821381617403,NA,17.8,45.8,98.4,134.9,172.4,"Tropical/Subtropical forests"
"NE _Manitoba_ Bradshaw_-100.95_61.25",61.25,-100.95,500.196349633519,500.196349633519,1337.47771393545,2321.73629529246,3576.89465946918,135.1,223.4,446.3,426.9,530.1,"Boreal forests"
"Zelenyi Mys_162.5167_68.8",68.8,162.5167,7496.37302457457,13794.9434534407,25995.1070435874,49996.1006488407,49996.4225634608,116.6,241,1735.5,4550.9,3696.8,"Boreal forests"
"Umiakoviarusek_-62.35_57.32",57.32,-62.35,1442.1588410066,1442.1588410066,1442.1588410066,1442.1588410066,1449.55532211438,161.9,397.3,846.4,1655.5,1608.6,"Boreal forests"
"Marly Orjon Elzein:48.87,2.05_2.05_48.87",48.87,2.05,137.428275771374,289.692875446465,303.988568237018,303.988568237018,303.988568237018,0,0,0,0,0,"Temperate forests"
"Waldstein_11.866667_50.144167",50.144167,11.866667,2444.23356446531,10314.3275779602,1949.99271585211,5759.03225545757,NA,49.8,61.4,114.4,103.9,95,"Temperate forests"
"Steinkreuz_10.461111_49.872222",49.872222,10.461111,158.531766143933,311.786892259996,311.786892259996,311.786892259996,311.786892259996,33.6,53.9,128.3,147.3,159.5,"Temperate forests"
"Fallbrook_-119.2833333_36.7166667",36.7166667,-119.2833333,12.9185929895161,265.698617740411,311.786892259996,311.786892259996,NA,22.9,28,47.3,57.1,66,"Mediterranean/Montane shrublands"
"Rabbi_10.75_46.35",46.35,10.75,822.179127529471,3583.58954485831,5340.11114270552,NA,NA,75.9,119.8,218.1,276.7,284.4,"Mediterranean/Montane shrublands"
"Lax_10.75_46.4",46.4,10.75,520.917877719517,1399.81982290775,1982.15939297628,NA,NA,66.3,100.8,140.2,184.3,233.1,"Mediterranean/Montane shrublands"
"Carpathian Basin_1_16.4029_46.82304",46.82304,16.4029,182.788429860071,NA,NA,NA,NA,31.9,45.2,59.5,89.1,123,"Temperate forests"
"Carpathian Basin_3_16.65213_46.73973",46.73973,16.65213,154.457485739638,NA,NA,NA,NA,30.3,43.8,57.4,85.6,120.1,"Temperate forests"
"Carpathian Basin_5_16.80596_46.75515",46.75515,16.80596,4.60632360402778,NA,NA,NA,NA,21.9,32.1,50.9,72,93.8,"Temperate forests"
"Carpathian Basin_25_20.35568_47.83065",47.83065,20.35568,176.599274706727,NA,NA,NA,NA,31.8,53.6,82.4,104.9,127.7,"Crops"
"Carpathian Basin_29_18.27196_47.02811",47.02811,18.27196,1.97262302850234,NA,NA,NA,NA,23.7,48.4,71,84.3,97.4,"Crops"
"Carpathian Basin_29_18.212_47.0667",47.0667,18.212,265.572142489827,NA,NA,NA,NA,23.6,48.4,73.5,83.7,96.1,"Crops"
"Howland Forest_-68.667_45.167",45.167,-68.667,288.671700945307,293.410506096312,293.410506096312,293.410506096312,253.942147079628,80.2,271.9,902.7,1346.4,2242.1,"Temperate forests"
"Sedgwick Reserve_-120.05_34.7",34.7,-120.05,1586.01715953756,1390.79562774711,2162.07977926662,3617.47949650186,5171.62906284395,28.8,61.4,97.1,125,131.5,"Mediterranean/Montane shrublands"
"Rodal E_-75.06308_-8.832648",-8.832648,-75.06308,124.380028280183,290.727817618395,290.727817618395,290.727817618395,290.727817618395,14,26.2,61.2,85.1,79.5,"Tropical/Subtropical forests"
"Rodal E_-75.01565_-8.838343",-8.838343,-75.01565,177.802654328964,290.727817618395,290.727817618395,290.727817618395,290.727817618395,13.9,26.4,62.6,88.6,84.3,"Tropical/Subtropical forests"
"Rodal E_-75.04473_-8.857239",-8.857239,-75.04473,154.846738512252,290.727817618395,290.727817618395,290.727817618395,290.727817618395,13.9,26,60.6,84.2,78.6,"Tropical/Subtropical forests"
"Los Olivos_-75.07276_-8.587465",-8.587465,-75.07276,101.304174027197,284.973684317151,290.727817618395,290.727817618395,290.727817618395,14,25.6,61.4,86.3,81.8,"Tropical/Subtropical forests"
"Los Olivos_-75.00109_-8.601752",-8.601752,-75.00109,211.684326808399,290.727817618395,290.727817618395,290.727817618395,290.727817618395,14.1,25.3,60.9,85.5,81.6,"Tropical/Subtropical forests"
"Los Olivos_-75.05209_-8.590764",-8.590764,-75.05209,170.821203667124,290.727817618395,290.727817618395,290.727817618395,290.727817618395,13.9,25.3,60.2,84.3,80.4,"Tropical/Subtropical forests"
"Los Olivos_-75.09368_-8.598676",-8.598676,-75.09368,186.336432874172,290.727817618395,290.727817618395,290.727817618395,290.727817618395,14.2,26.5,62.3,88,83.9,"Tropical/Subtropical forests"
"Abejaico_-74.914_-8.709576",-8.709576,-74.914,145.625893179436,290.727817618395,290.727817618395,290.727817618395,290.727817618395,13.9,26.2,63.6,87.8,83.9,"Tropical/Subtropical forests"
"Abejaico_-74.936_-8.704094",-8.704094,-74.936,188.679423342265,290.727817618395,290.727817618395,290.727817618395,290.727817618395,14,26.2,62.8,86.4,82.4,"Tropical/Subtropical forests"
"Miguel Grau_-75.09782_-8.67768",-8.67768,-75.09782,147.391775221796,290.727817618395,290.727817618395,290.727817618395,290.727817618395,14.2,26.5,61.6,84.7,79.5,"Tropical/Subtropical forests"
"Miguel Grau_-75.00872_-8.716872",-8.716872,-75.00872,165.542268520027,290.727817618395,290.727817618395,290.727817618395,290.727817618395,14.9,27.2,64.6,90.4,85.8,"Tropical/Subtropical forests"
"Miguel Grau_-75.07433_-8.720599",-8.720599,-75.07433,205.637146921758,290.727817618395,290.727817618395,290.727817618395,290.727817618395,13.6,25.4,59.1,81.2,76.1,"Tropical/Subtropical forests"
"Miguel Grau_-75.09421_-8.672984",-8.672984,-75.09421,249.662330918661,290.727817618395,290.727817618395,290.727817618395,290.727817618395,13.7,25.6,59.6,81.6,77.1,"Tropical/Subtropical forests"
"Las Palmeras_-74.87551_-8.621357",-8.621357,-74.87551,78.5479896647618,195.319572980018,290.727817618395,290.727817618395,290.727817618395,13.7,24.4,59.6,92.8,94.2,"Tropical/Subtropical forests"
"Las Palmeras_-74.89926_-8.559104",-8.559104,-74.89926,158.847119324968,289.93952436184,290.727817618395,290.727817618395,290.727817618395,14.2,24.6,60.1,94.5,92.2,"Tropical/Subtropical forests"
"Nuevo Satipo_-75.10646_-8.551496",-8.551496,-75.10646,8.74030775596919,228.703708125133,290.727817618395,290.727817618395,290.727817618395,14.2,26.4,62.5,88.8,84.4,"Tropical/Subtropical forests"
"Nuevo Satipo_-75.06102_-8.519072",-8.519072,-75.06102,161.639980568987,290.727817618395,290.727817618395,290.727817618395,290.727817618395,14.2,24.7,58,95,93.3,"Tropical/Subtropical forests"
"Desa Suban_102.5241_-1.91423",-1.91423,102.5241,197.861131939252,290.727817618395,290.727817618395,290.727817618395,290.727817618395,51.2,197.2,598.6,608.2,716.4,"Tropical/Subtropical forests"
"Desa Suban_102.5216_-1.91574",-1.91574,102.5216,183.421747755198,290.727817618395,290.727817618395,290.727817618395,290.727817618395,51.2,197.2,598.6,608.2,716.4,"Tropical/Subtropical forests"
"Jangga Baru_103.1215_-1.92261",-1.92261,103.1215,217.683577130859,290.727817618395,290.727817618395,290.727817618395,290.727817618395,12.9,29.2,71.8,111.8,154.6,"Crops"
"Jangga Baru_103.1085_-1.94643",-1.94643,103.1085,231.576966595833,290.727817618395,290.727817618395,290.727817618395,290.727817618395,12.2,29.5,82,128.2,198,"Crops"
"Taman Bandung_103.037_-2.27997",-2.27997,103.037,196.415884944055,290.727817618395,290.727817618395,290.727817618395,290.727817618395,13.1,33,92.6,138.2,214.3,"Tropical/Subtropical forests"
"Taman Bandung_103.0191_-2.28078",-2.28078,103.0191,221.340005953569,290.727817618395,290.727817618395,290.727817618395,290.727817618395,13.3,33.2,92.7,139.2,213.8,"Tropical/Subtropical forests"
"Taman Bukit Sari_102.7988_-1.56959",-1.56959,102.7988,181.210248398449,290.727817618395,290.727817618395,290.727817618395,290.727817618395,35.9,114.4,271.4,344.1,357.5,"Tropical/Subtropical forests"
"Taman Bukit Sari_102.8_-1.57336",-1.57336,102.8,174.084437648893,290.727817618395,290.727817618395,290.727817618395,290.727817618395,36.5,116.3,278.2,355.7,370.1,"Tropical/Subtropical forests"
"Aloum_10.71234_2.786562",2.786562,10.71234,205.259078907165,314.737761214077,314.737761214077,314.737761214077,314.737761214077,21.9,48.8,89.4,128.5,171.8,"Tropical/Subtropical forests"
"Aloum_10.71964_2.809431",2.809431,10.71964,205.100549593885,314.737761214077,314.737761214077,314.737761214077,314.737761214077,22,48.7,86.5,125.6,166.4,"Tropical/Subtropical forests"
"Mvombo_12.46281_4.32158",4.32158,12.46281,5.61004655624946,281.506631503045,314.737761214077,314.737761214077,314.737761214077,33.9,58.5,79.1,113.1,146.9,"Tropical/Subtropical forests"
"Mvombo_12.45606_4.31875",4.31875,12.45606,128.513089922692,314.505743579414,314.737761214077,314.737761214077,314.737761214077,33.8,59.2,79.9,112.3,145.2,"Tropical/Subtropical forests"
"Mvombo_12.46261_4.32464",4.32464,12.46261,5.72593150109478,308.947442073757,314.737761214077,314.737761214077,314.737761214077,33.9,58.5,79.1,113.1,146.9,"Tropical/Subtropical forests"
"INRA_3.145_45.7741",45.7741,3.145,346.697200632112,779.366240116944,1605.25555414795,2520.9504582335,NA,33.9,45.5,51.4,89.9,132.8,"Crops"
